game_count,p1,p1_score,p2,p2_score
7462,greedy,21,random,41
7463,greedy,17,random,62
7464,greedy,15,random,42
7465,greedy,9,random,61
7466,greedy,23,random,27
7467,greedy,12,random,62
7468,greedy,25,random,28
7469,greedy,22,random,33
7470,greedy,15,random,24
7471,greedy,17,random,42
7472,greedy,14,random,24
7473,greedy,16,random,55
7474,greedy,17,random,57
7475,greedy,15,random,60
7476,greedy,18,random,43
7477,greedy,25,random,39
7478,greedy,16,random,23
7479,greedy,18,random,29
7480,greedy,12,random,55
7481,greedy,19,random,40
7482,greedy,14,random,38
7483,greedy,26,random,23
7484,greedy,23,random,37
7485,greedy,21,random,54
7486,greedy,13,random,64
7487,greedy,18,random,45
7488,greedy,17,random,23
7489,greedy,26,random,30
7490,greedy,34,random,30
7491,greedy,19,random,43
7492,greedy,20,random,40
7493,greedy,23,random,36
7494,greedy,17,random,24
7495,greedy,20,random,52
7496,greedy,13,random,60
7497,greedy,22,random,36
7498,greedy,17,random,38
7499,greedy,13,random,56
7500,greedy,9,random,68
7501,greedy,21,random,32
7502,greedy,18,random,24
7503,greedy,21,random,24
7504,greedy,18,random,50
7505,greedy,12,random,56
7506,greedy,24,random,24
7507,greedy,18,random,22
7508,greedy,24,random,28
7509,greedy,17,random,58
7510,greedy,23,random,43
7511,greedy,8,random,70
7512,greedy,13,random,57
7513,greedy,18,random,28
7514,greedy,17,random,38
7515,greedy,31,random,33
7516,greedy,24,random,36
7517,greedy,21,random,22
7518,greedy,27,random,29
7519,greedy,12,random,57
7520,greedy,24,random,34
7521,greedy,24,random,55
7522,greedy,16,random,28
7523,greedy,13,random,33
7524,greedy,17,random,47
7525,greedy,18,random,32
7526,greedy,25,random,42
7527,greedy,23,random,24
7528,greedy,14,random,34
7529,greedy,27,random,25
7530,greedy,22,random,21
7531,greedy,22,random,51
7532,greedy,18,random,39
7533,greedy,22,random,36
7534,greedy,18,random,27
7535,greedy,26,random,33
7536,greedy,17,random,35
7537,greedy,20,random,49
7538,greedy,18,random,32
7539,greedy,13,random,42
7540,greedy,26,random,57
7541,greedy,12,random,48
7542,greedy,25,random,37
7543,greedy,16,random,32
7544,greedy,16,random,34
7545,greedy,14,random,50
7546,greedy,22,random,28
7547,greedy,25,random,28
7548,greedy,23,random,34
7549,greedy,8,random,64
7550,greedy,20,random,24
7551,greedy,20,random,42
7552,greedy,19,random,28
7553,greedy,24,random,33
7554,greedy,17,random,27
7555,greedy,17,random,43
7556,greedy,22,random,32
7557,greedy,16,random,42
7558,greedy,9,random,59
7559,greedy,22,random,61
7560,greedy,21,random,38
7561,greedy,14,random,45
7562,greedy,20,random,28
7563,greedy,21,random,50
7564,greedy,28,random,43
7565,greedy,14,random,54
7566,greedy,13,random,38
7567,greedy,21,random,44
7568,greedy,18,random,39
7569,greedy,24,random,33
7570,greedy,14,random,25
7571,greedy,23,random,33
7572,greedy,14,random,62
7573,greedy,19,random,29
7574,greedy,19,random,39
7575,greedy,18,random,33
7576,greedy,30,random,14
7577,greedy,18,random,24
7578,greedy,16,random,43
7579,greedy,5,random,56
7580,greedy,34,random,37
7581,greedy,26,random,30
7582,greedy,18,random,28
7583,greedy,23,random,43
7584,greedy,23,random,51
7585,greedy,26,random,24
7586,greedy,30,random,43
7587,greedy,17,random,28
7588,greedy,25,random,55
7589,greedy,18,random,50
7590,greedy,17,random,24
7591,greedy,13,random,50
7592,greedy,21,random,18
7593,greedy,11,random,60
7594,greedy,20,random,55
7595,greedy,18,random,59
7596,greedy,13,random,45
7597,greedy,15,random,69
7598,greedy,32,random,34
7599,greedy,27,random,29
7600,greedy,17,random,44
7601,greedy,13,random,35
7602,greedy,18,random,34
7603,greedy,23,random,24
7604,greedy,22,random,44
7605,greedy,9,random,56
7606,greedy,22,random,24
7607,greedy,21,random,29
7608,greedy,23,random,28
7609,greedy,26,random,38
7610,greedy,19,random,39
7611,greedy,16,random,40
7612,greedy,20,random,37
7613,greedy,28,random,50
7614,greedy,23,random,31
7615,greedy,23,random,51
7616,greedy,26,random,51
7617,greedy,27,random,28
7618,greedy,26,random,43
7619,greedy,25,random,39
7620,greedy,21,random,32
7621,greedy,25,random,29
7622,greedy,27,random,38
7623,greedy,3,random,51
7624,greedy,22,random,27
7625,greedy,27,random,51
7626,greedy,18,random,21
7627,greedy,7,random,34
7628,greedy,21,random,54
7629,greedy,18,random,39
7630,greedy,16,random,24
7631,greedy,22,random,29
7632,greedy,26,random,33
7633,greedy,13,random,49
7634,greedy,23,random,22
7635,greedy,20,random,41
7636,greedy,19,random,28
7637,greedy,29,random,43
7638,greedy,17,random,24
7639,greedy,14,random,43
7640,greedy,9,random,60
7641,greedy,13,random,51
7642,greedy,18,random,61
7643,greedy,21,random,58
7644,greedy,17,random,48
7645,greedy,20,random,28
7646,greedy,24,random,25
7647,greedy,20,random,58
7648,greedy,18,random,39
7649,greedy,16,random,56
7650,greedy,17,random,47
7651,greedy,28,random,46
7652,greedy,15,random,23
7653,greedy,17,random,19
7654,greedy,17,random,52
7655,greedy,18,random,27
7656,greedy,20,random,56
7657,greedy,20,random,61
7658,greedy,17,random,29
7659,greedy,27,random,19
7660,greedy,26,random,47
7661,greedy,18,random,39
7662,greedy,17,random,54
7663,greedy,11,random,52
7664,greedy,16,random,47
7665,greedy,29,random,42
7666,greedy,24,random,43
7667,greedy,16,random,54
7668,greedy,17,random,47
7669,greedy,16,random,55
7670,greedy,22,random,45
7671,greedy,25,random,29
7672,greedy,22,random,27
7673,greedy,24,random,21
7674,greedy,21,random,31
7675,greedy,26,random,23
7676,greedy,18,random,48
7677,greedy,26,random,24
7678,greedy,18,random,52
7679,greedy,21,random,27
7680,greedy,30,random,29
7681,greedy,18,random,53
7682,greedy,25,random,31
7683,greedy,18,random,60
7684,greedy,17,random,52
7685,greedy,24,random,33
7686,greedy,18,random,42
7687,greedy,19,random,28
7688,greedy,23,random,31
7689,greedy,26,random,23
7690,greedy,28,random,29
7691,greedy,22,random,52
7692,greedy,26,random,20
7693,greedy,12,random,60
7694,greedy,17,random,28
7695,greedy,26,random,36
7696,greedy,11,random,56
7697,greedy,18,random,24
7698,greedy,18,random,46
7699,greedy,13,random,23
7700,greedy,25,random,46
7701,greedy,20,random,41
7702,greedy,26,random,51
7703,greedy,17,random,45
7704,greedy,17,random,49
7705,greedy,21,random,36
7706,greedy,25,random,43
7707,greedy,18,random,45
7708,greedy,20,random,41
7709,greedy,22,random,25
7710,greedy,23,random,51
7711,greedy,22,random,38
7712,greedy,26,random,29
7713,greedy,13,random,46
7714,greedy,18,random,23
7715,greedy,28,random,42
7716,greedy,21,random,33
7717,greedy,26,random,53
7718,greedy,13,random,44
7719,greedy,23,random,23
7720,greedy,18,random,27
7721,greedy,16,random,24
7722,greedy,25,random,29
7723,greedy,19,random,37
7724,greedy,23,random,29
7725,greedy,12,random,47
7726,greedy,25,random,23
7727,greedy,19,random,61
7728,greedy,22,random,34
7729,greedy,17,random,41
7730,greedy,25,random,37
7731,greedy,23,random,27
7732,greedy,9,random,59
7733,greedy,12,random,54
7734,greedy,16,random,50
7735,greedy,10,random,58
7736,greedy,13,random,45
7737,greedy,17,random,41
7738,greedy,17,random,30
7739,greedy,21,random,45
7740,greedy,14,random,27
7741,greedy,27,random,31
7742,greedy,17,random,28
7743,greedy,21,random,32
7744,greedy,14,random,48
7745,greedy,14,random,36
7746,greedy,21,random,32
7747,greedy,21,random,56
7748,greedy,25,random,37
7749,greedy,23,random,21
7750,greedy,24,random,27
7751,greedy,14,random,49
7752,greedy,20,random,23
7753,greedy,27,random,25
7754,greedy,10,random,43
7755,greedy,18,random,35
7756,greedy,24,random,48
7757,greedy,16,random,46
7758,greedy,28,random,53
7759,greedy,15,random,55
7760,greedy,32,random,38
7761,greedy,19,random,57
7762,greedy,11,random,44
7763,greedy,22,random,46
7764,greedy,12,random,48
7765,greedy,17,random,37
7766,greedy,22,random,38
7767,greedy,23,random,47
7768,greedy,15,random,58
7769,greedy,12,random,53
7770,greedy,18,random,24
7771,greedy,21,random,43
7772,greedy,19,random,37
7773,greedy,18,random,53
7774,greedy,29,random,38
7775,greedy,12,random,64
7776,greedy,12,random,23
7777,greedy,9,random,61
7778,greedy,14,random,37
7779,greedy,9,random,49
7780,greedy,21,random,39
7781,greedy,21,random,29
7782,greedy,23,random,45
7783,greedy,16,random,51
7784,greedy,14,random,53
7785,greedy,13,random,65
7786,greedy,32,random,47
7787,greedy,15,random,46
7788,greedy,17,random,56
7789,greedy,18,random,43
7790,greedy,14,random,47
7791,greedy,22,random,33
7792,greedy,14,random,63
7793,greedy,28,random,32
7794,greedy,20,random,32
7795,greedy,21,random,42
7796,greedy,7,random,55
7797,greedy,9,random,56
7798,greedy,19,random,33
7799,greedy,14,random,50
7800,greedy,21,random,45
7801,greedy,29,random,23
7802,greedy,16,random,28
7803,greedy,23,random,32
7804,greedy,18,random,49
7805,greedy,30,random,25
7806,greedy,21,random,43
7807,greedy,18,random,33
7808,greedy,23,random,44
7809,greedy,20,random,55
7810,greedy,17,random,28
7811,greedy,27,random,23
7812,greedy,20,random,27
7813,greedy,16,random,61
7814,greedy,26,random,29
7815,greedy,18,random,42
7816,greedy,18,random,19
7817,greedy,17,random,48
7818,greedy,13,random,36
7819,greedy,24,random,32
7820,greedy,16,random,43
7821,greedy,18,random,37
7822,greedy,31,random,25
7823,greedy,24,random,34
7824,greedy,35,random,41
7825,greedy,14,random,42
7826,greedy,13,random,35
7827,greedy,20,random,37
7828,greedy,23,random,38
7829,greedy,17,random,46
7830,greedy,16,random,37
7831,greedy,18,random,43
7832,greedy,27,random,42
7833,greedy,21,random,33
7834,greedy,22,random,25
7835,greedy,17,random,59
7836,greedy,36,random,24
7837,greedy,26,random,23
7838,greedy,21,random,47
7839,greedy,18,random,44
7840,greedy,20,random,33
7841,greedy,21,random,29
7842,greedy,9,random,55
7843,greedy,25,random,43
7844,greedy,21,random,29
7845,greedy,17,random,48
7846,greedy,17,random,15
7847,greedy,21,random,52
7848,greedy,9,random,56
7849,greedy,18,random,14
7850,greedy,24,random,23
7851,greedy,36,random,36
7852,greedy,17,random,48
7853,greedy,28,random,32
7854,greedy,18,random,25
7855,greedy,31,random,60
7856,greedy,30,random,37
7857,greedy,32,random,27
7858,greedy,22,random,28
7859,greedy,25,random,37
7860,greedy,28,random,33
7861,greedy,27,random,52
7862,greedy,27,random,30
7863,greedy,12,random,59
7864,greedy,21,random,32
7865,greedy,22,random,44
7866,greedy,19,random,28
7867,greedy,21,random,42
7868,greedy,24,random,14
7869,greedy,21,random,28
7870,greedy,21,random,53
7871,greedy,28,random,29
7872,greedy,18,random,29
7873,greedy,17,random,29
7874,greedy,27,random,23
7875,greedy,21,random,27
7876,greedy,21,random,32
7877,greedy,16,random,38
7878,greedy,21,random,45
7879,greedy,20,random,43
7880,greedy,14,random,29
7881,greedy,15,random,49
7882,greedy,22,random,24
7883,greedy,19,random,56
7884,greedy,20,random,42
7885,greedy,23,random,45
7886,greedy,12,random,43
7887,greedy,21,random,50
7888,greedy,13,random,37
7889,greedy,18,random,56
7890,greedy,24,random,31
7891,greedy,14,random,44
7892,greedy,24,random,45
7893,greedy,13,random,37
7894,greedy,20,random,32
7895,greedy,23,random,27
7896,greedy,19,random,49
7897,greedy,18,random,46
7898,greedy,27,random,24
7899,greedy,14,random,46
7900,greedy,26,random,29
7901,greedy,12,random,43
7902,greedy,20,random,34
7903,greedy,12,random,56
7904,greedy,21,random,38
7905,greedy,25,random,33
7906,greedy,22,random,46
7907,greedy,11,random,40
7908,greedy,21,random,32
7909,greedy,19,random,60
7910,greedy,18,random,28
7911,greedy,18,random,36
7912,greedy,20,random,55
7913,greedy,22,random,24
7914,greedy,29,random,46
7915,greedy,20,random,32
7916,greedy,27,random,34
7917,greedy,19,random,34
7918,greedy,21,random,27
7919,greedy,17,random,53
7920,greedy,15,random,49
7921,greedy,19,random,29
7922,greedy,18,random,36
7923,greedy,13,random,48
7924,greedy,23,random,47
7925,greedy,25,random,32
7926,greedy,15,random,56
7927,greedy,21,random,52
7928,greedy,10,random,55
7929,greedy,23,random,38
7930,greedy,28,random,41
7931,greedy,13,random,47
7932,greedy,30,random,46
7933,greedy,14,random,36
7934,greedy,19,random,25
7935,greedy,13,random,51
7936,greedy,19,random,34
7937,greedy,13,random,50
7938,greedy,18,random,32
7939,greedy,29,random,37
7940,greedy,21,random,33
7941,greedy,21,random,32
7942,greedy,13,random,41
7943,greedy,11,random,41
7944,greedy,29,random,34
7945,greedy,17,random,48
7946,greedy,13,random,38
7947,greedy,16,random,39
7948,greedy,21,random,38
7949,greedy,21,random,45
7950,greedy,19,random,27
7951,greedy,15,random,38
7952,greedy,15,random,45
7953,greedy,25,random,37
7954,greedy,10,random,52
7955,greedy,18,random,51
7956,greedy,23,random,55
7957,greedy,15,random,48
7958,greedy,18,random,18
7959,greedy,26,random,19
7960,greedy,22,random,30
7961,greedy,30,random,29
7962,greedy,29,random,33
7963,greedy,27,random,27
7964,greedy,23,random,20
7965,greedy,17,random,23
7966,greedy,13,random,55
7967,greedy,24,random,18
7968,greedy,20,random,42
7969,greedy,14,random,56
7970,greedy,26,random,38
7971,greedy,25,random,34
7972,greedy,25,random,33
7973,greedy,26,random,34
7974,greedy,23,random,40
7975,greedy,18,random,53
7976,greedy,12,random,45
7977,greedy,20,random,60
7978,greedy,25,random,36
7979,greedy,18,random,30
7980,greedy,24,random,24
7981,greedy,14,random,42
7982,greedy,23,random,27
7983,greedy,18,random,37
7984,greedy,9,random,60
7985,greedy,26,random,28
7986,greedy,22,random,28
7987,greedy,23,random,29
7988,greedy,18,random,45
7989,greedy,20,random,42
7990,greedy,19,random,28
7991,greedy,20,random,54
7992,greedy,24,random,38
7993,greedy,10,random,47
7994,greedy,24,random,41
7995,greedy,19,random,28
7996,greedy,25,random,61
7997,greedy,13,random,39
7998,greedy,14,random,60
7999,greedy,22,random,27
8000,greedy,8,random,58
8001,greedy,21,random,41
8002,greedy,22,random,47
8003,greedy,25,random,36
8004,greedy,27,random,33
8005,greedy,17,random,41
8006,greedy,8,random,23
8007,greedy,29,random,50
8008,greedy,30,random,34
8009,greedy,20,random,34
8010,greedy,17,random,46
8011,greedy,17,random,42
8012,greedy,16,random,49
8013,greedy,4,random,56
8014,greedy,26,random,38
8015,greedy,18,random,33
8016,greedy,19,random,32
8017,greedy,26,random,27
8018,greedy,21,random,37
8019,greedy,17,random,48
8020,greedy,12,random,54
8021,greedy,17,random,37
8022,greedy,20,random,52
8023,greedy,17,random,69
8024,greedy,19,random,53
8025,greedy,14,random,32
8026,greedy,11,random,57
8027,greedy,17,random,19
8028,greedy,28,random,28
8029,greedy,19,random,32
8030,greedy,13,random,22
8031,greedy,12,random,14
8032,greedy,29,random,46
8033,greedy,26,random,33
8034,greedy,32,random,51
8035,greedy,29,random,39
8036,greedy,17,random,28
8037,greedy,25,random,37
8038,greedy,21,random,51
8039,greedy,19,random,28
8040,greedy,26,random,57
8041,greedy,14,random,35
8042,greedy,18,random,28
8043,greedy,27,random,33
8044,greedy,19,random,36
8045,greedy,30,random,59
8046,greedy,12,random,36
8047,greedy,15,random,67
8048,greedy,18,random,56
8049,greedy,8,random,54
8050,greedy,25,random,36
8051,greedy,20,random,57
8052,greedy,18,random,29
8053,greedy,13,random,47
8054,greedy,7,random,58
8055,greedy,17,random,42
8056,greedy,23,random,29
8057,greedy,19,random,28
8058,greedy,21,random,48
8059,greedy,21,random,29
8060,greedy,13,random,44
8061,greedy,16,random,51
8062,greedy,20,random,23
8063,greedy,13,random,52
8064,greedy,24,random,27
8065,greedy,18,random,38
8066,greedy,11,random,54
8067,greedy,21,random,47
8068,greedy,15,random,55
8069,greedy,13,random,62
8070,greedy,21,random,32
8071,greedy,16,random,46
8072,greedy,16,random,60
8073,greedy,13,random,37
8074,greedy,24,random,42
8075,greedy,14,random,39
8076,greedy,13,random,27
8077,greedy,19,random,25
8078,greedy,21,random,47
8079,greedy,22,random,46
8080,greedy,17,random,48
8081,greedy,25,random,52
8082,greedy,21,random,36
8083,greedy,13,random,54
8084,greedy,22,random,25
8085,greedy,13,random,34
8086,greedy,17,random,48
8087,greedy,13,random,33
8088,greedy,23,random,59
8089,greedy,21,random,26
8090,greedy,21,random,48
8091,greedy,20,random,38
8092,greedy,31,random,53
8093,greedy,19,random,41
8094,greedy,13,random,23
8095,greedy,21,random,29
8096,greedy,21,random,19
8097,greedy,17,random,33
8098,greedy,16,random,28
8099,greedy,14,random,28
8100,greedy,25,random,28
8101,greedy,33,random,24
8102,greedy,27,random,27
8103,greedy,26,random,29
8104,greedy,15,random,63
8105,greedy,16,random,27
8106,greedy,21,random,32
8107,greedy,20,random,29
8108,greedy,13,random,38
8109,greedy,23,random,29
8110,greedy,24,random,45
8111,greedy,22,random,42
8112,greedy,15,random,38
8113,greedy,17,random,52
8114,greedy,20,random,32
8115,greedy,21,random,23
8116,greedy,14,random,27
8117,greedy,18,random,43
8118,greedy,23,random,24
8119,greedy,8,random,60
8120,greedy,22,random,29
8121,greedy,20,random,54
8122,greedy,20,random,37
8123,greedy,15,random,37
8124,greedy,19,random,33
8125,greedy,24,random,52
8126,greedy,16,random,29
8127,greedy,18,random,33
8128,greedy,20,random,29
8129,greedy,18,random,34
8130,greedy,13,random,39
8131,greedy,4,random,52
8132,greedy,16,random,48
8133,greedy,22,random,29
8134,greedy,8,random,66
8135,greedy,20,random,35
8136,greedy,13,random,47
8137,greedy,20,random,38
8138,greedy,23,random,61
8139,greedy,5,random,64
8140,greedy,21,random,36
8141,greedy,12,random,44
8142,greedy,17,random,38
8143,greedy,13,random,64
8144,greedy,18,random,64
8145,greedy,11,random,49
8146,greedy,17,random,24
8147,greedy,5,random,60
8148,greedy,16,random,61
8149,greedy,26,random,43
8150,greedy,25,random,60
8151,greedy,21,random,43
8152,greedy,22,random,29
8153,greedy,14,random,25
8154,greedy,20,random,37
8155,greedy,15,random,47
8156,greedy,21,random,29
8157,greedy,18,random,33
8158,greedy,14,random,29
8159,greedy,25,random,24
8160,greedy,13,random,57
8161,greedy,20,random,36
8162,greedy,18,random,26
8163,greedy,12,random,43
8164,greedy,14,random,41
8165,greedy,14,random,37
8166,greedy,15,random,20
8167,greedy,21,random,50
8168,greedy,12,random,64
8169,greedy,22,random,22
8170,greedy,22,random,27
8171,greedy,25,random,47
8172,greedy,32,random,24
8173,greedy,18,random,34
8174,greedy,26,random,22
8175,greedy,13,random,33
8176,greedy,13,random,64
8177,greedy,27,random,33
8178,greedy,19,random,27
8179,greedy,18,random,45
8180,greedy,19,random,45
8181,greedy,16,random,42
8182,greedy,15,random,39
8183,greedy,29,random,38
8184,greedy,15,random,57
8185,greedy,11,random,47
8186,greedy,22,random,51
8187,greedy,12,random,50
8188,greedy,19,random,33
8189,greedy,20,random,42
8190,greedy,21,random,34
8191,greedy,22,random,31
8192,greedy,17,random,23
8193,greedy,23,random,38
8194,greedy,24,random,57
8195,greedy,30,random,35
8196,greedy,22,random,28
8197,greedy,18,random,31
8198,greedy,30,random,35
8199,greedy,24,random,28
8200,greedy,30,random,36
8201,greedy,27,random,18
8202,greedy,20,random,50
8203,greedy,20,random,43
8204,greedy,26,random,28
8205,greedy,23,random,39
8206,greedy,27,random,33
8207,greedy,20,random,38
8208,greedy,27,random,19
8209,greedy,27,random,50
8210,greedy,21,random,29
8211,greedy,12,random,56
8212,greedy,23,random,29
8213,greedy,31,random,45
8214,greedy,16,random,33
8215,greedy,14,random,41
8216,greedy,22,random,32
8217,greedy,14,random,33
8218,greedy,17,random,54
8219,greedy,25,random,24
8220,greedy,21,random,24
8221,greedy,18,random,31
8222,greedy,17,random,58
8223,greedy,13,random,54
8224,greedy,21,random,45
8225,greedy,15,random,46
8226,greedy,26,random,38
8227,greedy,29,random,37
8228,greedy,25,random,29
8229,greedy,13,random,50
8230,greedy,12,random,55
8231,greedy,17,random,40
8232,greedy,23,random,54
8233,greedy,14,random,28
8234,greedy,28,random,36
8235,greedy,21,random,33
8236,greedy,15,random,63
8237,greedy,18,random,24
8238,greedy,22,random,24
8239,greedy,23,random,22
8240,greedy,27,random,18
8241,greedy,24,random,33
8242,greedy,24,random,28
8243,greedy,9,random,41
8244,greedy,29,random,48
8245,greedy,24,random,27
8246,greedy,22,random,29
8247,greedy,19,random,39
8248,greedy,22,random,24
8249,greedy,18,random,48
8250,greedy,23,random,28
8251,greedy,18,random,34
8252,greedy,28,random,34
8253,greedy,13,random,33
8254,greedy,22,random,19
8255,greedy,21,random,22
8256,greedy,25,random,29
8257,greedy,27,random,41
8258,greedy,29,random,33
8259,greedy,16,random,38
8260,greedy,17,random,23
8261,greedy,28,random,27
8262,greedy,24,random,43
8263,greedy,22,random,32
8264,greedy,26,random,51
8265,greedy,14,random,37
8266,greedy,15,random,51
8267,greedy,18,random,37
8268,greedy,18,random,43
8269,greedy,12,random,53
8270,greedy,23,random,42
8271,greedy,12,random,46
8272,greedy,10,random,37
8273,greedy,22,random,47
8274,greedy,13,random,39
8275,greedy,13,random,54
8276,greedy,9,random,47
8277,greedy,20,random,42
8278,greedy,25,random,37
8279,greedy,21,random,28
8280,greedy,25,random,39
8281,greedy,24,random,31
8282,greedy,18,random,33
8283,greedy,16,random,52
8284,greedy,23,random,29
8285,greedy,20,random,23
8286,greedy,24,random,47
8287,greedy,22,random,33
8288,greedy,17,random,60
8289,greedy,24,random,34
8290,greedy,19,random,23
8291,greedy,19,random,42
8292,greedy,18,random,30
8293,greedy,31,random,33
8294,greedy,16,random,48
8295,greedy,20,random,47
8296,greedy,27,random,32
8297,greedy,27,random,38
8298,greedy,12,random,55
8299,greedy,13,random,28
8300,greedy,20,random,57
8301,greedy,25,random,35
8302,greedy,18,random,43
8303,greedy,24,random,52
8304,greedy,24,random,37
8305,greedy,29,random,41
8306,greedy,25,random,24
8307,greedy,9,random,51
8308,greedy,22,random,38
8309,greedy,15,random,54
8310,greedy,13,random,35
8311,greedy,18,random,42
8312,greedy,31,random,25
8313,greedy,21,random,41
8314,greedy,17,random,34
8315,greedy,16,random,33
8316,greedy,20,random,28
8317,greedy,18,random,32
8318,greedy,26,random,42
8319,greedy,14,random,29
8320,greedy,18,random,48
8321,greedy,18,random,33
8322,greedy,18,random,23
8323,greedy,22,random,26
8324,greedy,19,random,33
8325,greedy,17,random,58
8326,greedy,22,random,34
8327,greedy,25,random,42
8328,greedy,17,random,34
8329,greedy,18,random,56
8330,greedy,27,random,38
8331,greedy,19,random,27
8332,greedy,23,random,25
8333,greedy,14,random,32
8334,greedy,39,random,36
8335,greedy,16,random,56
8336,greedy,19,random,40
8337,greedy,19,random,28
8338,greedy,25,random,27
8339,greedy,27,random,46
8340,greedy,25,random,19
8341,greedy,17,random,33
8342,greedy,17,random,69
8343,greedy,18,random,28
8344,greedy,12,random,51
8345,greedy,19,random,24
8346,greedy,21,random,44
8347,greedy,22,random,37
8348,greedy,24,random,33
8349,greedy,20,random,34
8350,greedy,18,random,25
8351,greedy,19,random,47
8352,greedy,18,random,32
8353,greedy,21,random,37
8354,greedy,18,random,26
8355,greedy,38,random,33
8356,greedy,15,random,29
8357,greedy,14,random,47
8358,greedy,24,random,26
8359,greedy,24,random,24
8360,greedy,22,random,51
8361,greedy,13,random,46
8362,greedy,18,random,42
8363,greedy,14,random,42
8364,greedy,16,random,28
8365,greedy,29,random,45
8366,greedy,17,random,28
8367,greedy,21,random,53
8368,greedy,28,random,32
8369,greedy,17,random,45
8370,greedy,21,random,52
8371,greedy,25,random,41
8372,greedy,21,random,50
8373,greedy,23,random,23
8374,greedy,22,random,34
8375,greedy,22,random,46
8376,greedy,17,random,27
8377,greedy,20,random,33
8378,greedy,17,random,56
8379,greedy,23,random,46
8380,greedy,24,random,28
8381,greedy,26,random,45
8382,greedy,17,random,24
8383,greedy,21,random,29
8384,greedy,24,random,41
8385,greedy,9,random,55
8386,greedy,22,random,25
8387,greedy,25,random,36
8388,greedy,19,random,28
8389,greedy,7,random,57
8390,greedy,22,random,28
8391,greedy,22,random,42
8392,greedy,14,random,20
8393,greedy,20,random,42
8394,greedy,30,random,43
8395,greedy,17,random,48
8396,greedy,18,random,14
8397,greedy,14,random,42
8398,greedy,17,random,57
8399,greedy,21,random,54
8400,greedy,20,random,47
8401,greedy,26,random,31
8402,greedy,14,random,70
8403,greedy,24,random,24
8404,greedy,12,random,72
8405,greedy,16,random,57
8406,greedy,13,random,30
8407,greedy,27,random,46
8408,greedy,23,random,29
8409,greedy,21,random,24
8410,greedy,23,random,48
8411,greedy,21,random,29
8412,greedy,18,random,25
8413,greedy,24,random,56
8414,greedy,18,random,33
8415,greedy,25,random,28
8416,greedy,32,random,24
8417,greedy,12,random,61
8418,greedy,23,random,29
8419,greedy,24,random,29
8420,greedy,22,random,30
8421,greedy,15,random,45
8422,greedy,18,random,32
8423,greedy,19,random,23
8424,greedy,17,random,59
8425,greedy,23,random,28
8426,greedy,22,random,43
8427,greedy,18,random,41
8428,greedy,22,random,47
8429,greedy,18,random,53
8430,greedy,9,random,43
8431,greedy,17,random,59
8432,greedy,30,random,19
8433,greedy,18,random,47
8434,greedy,20,random,24
8435,greedy,17,random,23
8436,greedy,19,random,27
8437,greedy,14,random,53
8438,greedy,18,random,25
8439,greedy,19,random,29
8440,greedy,17,random,54
8441,greedy,28,random,22
8442,greedy,17,random,47
8443,greedy,17,random,43
8444,greedy,11,random,62
8445,greedy,10,random,41
8446,greedy,17,random,55
8447,greedy,15,random,51
8448,greedy,23,random,15
8449,greedy,5,random,62
8450,greedy,25,random,27
8451,greedy,25,random,50
8452,greedy,28,random,30
8453,greedy,23,random,24
8454,greedy,24,random,28
8455,greedy,18,random,41
8456,greedy,14,random,23
8457,greedy,9,random,29
8458,greedy,25,random,37
8459,greedy,21,random,27
8460,greedy,15,random,23
8461,greedy,21,random,34
8462,greedy,25,random,50
8463,greedy,19,random,24
8464,greedy,24,random,37
8465,greedy,22,random,56
8466,greedy,16,random,44
8467,greedy,18,random,32
8468,greedy,25,random,25
8469,greedy,26,random,24
8470,greedy,18,random,50
8471,greedy,22,random,38
8472,greedy,16,random,27
8473,greedy,20,random,33
8474,greedy,18,random,42
8475,greedy,23,random,28
8476,greedy,14,random,41
8477,greedy,19,random,43
8478,greedy,21,random,25
8479,greedy,22,random,33
8480,greedy,14,random,21
8481,greedy,20,random,49
8482,greedy,25,random,34
8483,greedy,9,random,61
8484,greedy,24,random,52
8485,greedy,23,random,51
8486,greedy,23,random,28
8487,greedy,15,random,24
8488,greedy,16,random,40
8489,greedy,27,random,27
8490,greedy,20,random,35
8491,greedy,20,random,31
8492,greedy,20,random,44
8493,greedy,21,random,24
8494,greedy,20,random,56
8495,greedy,17,random,59
8496,greedy,25,random,42
8497,greedy,17,random,55
8498,greedy,12,random,44
8499,greedy,18,random,31
8500,greedy,20,random,37
8501,greedy,26,random,20
8502,greedy,25,random,25
8503,greedy,25,random,40
8504,greedy,18,random,29
8505,greedy,13,random,29
8506,greedy,15,random,40
8507,greedy,20,random,39
8508,greedy,18,random,55
8509,greedy,26,random,21
8510,greedy,35,random,25
8511,greedy,21,random,15
8512,greedy,22,random,25
8513,greedy,19,random,28
8514,greedy,28,random,36
8515,greedy,14,random,57
8516,greedy,9,random,56
8517,greedy,13,random,64
8518,greedy,19,random,36
8519,greedy,18,random,61
8520,greedy,9,random,47
8521,greedy,21,random,51
8522,greedy,17,random,37
8523,greedy,20,random,42
8524,greedy,30,random,37
8525,greedy,17,random,64
8526,greedy,20,random,33
8527,greedy,20,random,29
8528,greedy,17,random,38
8529,greedy,29,random,36
8530,greedy,25,random,24
8531,greedy,22,random,40
8532,greedy,22,random,46
8533,greedy,14,random,24
8534,greedy,18,random,43
8535,greedy,22,random,50
8536,greedy,23,random,24
